user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
43160799,0,0,7
216217925,0,0,3
157275758,0,0,7
184987922,0,0,3
109669093,0,0,2
295021107,0,0,0
115784259,1,1,1
94521606,0,1,5
136397050,0,0,1
127325079,0,0,2
102295765,0,2,12
71082079,0,0,0
97686700,0,0,0
243664576,0,2,18
272981192,0,0,0
177625788,0,0,2
270787620,0,0,2
66464409,0,0,1
237852834,0,0,2
180236782,0,0,1
172111265,0,0,1
248254297,0,0,1
30402259,1,1,1
103638409,0,0,13
83975567,0,0,3
87947085,0,0,0
232593507,0,0,3
189304702,0,1,4
94865453,0,0,1
13227098,1,1,1
186207856,0,0,1
156426681,0,4,5
250562791,0,0,0
85935348,0,1,2
84925352,0,3,8
215879414,0,0,1
249858021,0,0,0
37179655,0,0,0
68316900,0,2,16
207621814,0,0,0
31187179,0,1,16
83671083,0,2,9
195780309,0,1,10
219551734,0,0,0
281857216,0,2,8
10144413,0,1,2
183574382,0,0,6
268585240,0,0,0
64307328,1,1,1
45411694,0,0,9
7507458,0,0,2
194207397,0,0,3
18149166,0,0,1
79542039,0,0,2
97659219,1,1,1
145512685,0,2,10
271146672,0,0,0
96914675,0,1,3
187378013,0,0,0
43462452,0,1,2
34281672,0,1,12
39044050,1,1,1
51699341,1,1,1
73997241,0,1,2
120116659,0,0,2
134223421,0,1,3
189640897,0,0,0
202760417,0,0,4
162421622,0,1,9
257491997,0,1,2
272852624,0,0,3
40237093,1,1,1
167167647,0,3,15
102971783,0,0,1
186294113,0,0,0
95699780,0,1,20
189921721,0,0,1
208985864,0,0,0
49319563,0,0,4
46009414,0,0,0
196862501,0,1,4
183803328,1,1,1
89559973,0,0,0
65155942,0,1,8
155945477,0,0,0
241606246,0,0,0
162543176,0,0,1
248040416,0,0,8
179394166,0,0,5
252159775,0,0,0
106592046,1,1,1
255096684,1,1,1
29239329,0,3,20
1603625,0,0,2
270917796,0,0,0
175948419,0,3,9
248882404,0,1,3
295885446,0,0,0
131962554,0,0,0
71888942,0,1,20
8100868,0,0,1
93514355,0,0,0
273828592,0,0,0
68135360,0,0,0
17414305,0,0,1
63291011,0,0,0
15474494,0,0,0
237810083,0,0,4
212751581,0,0,0
33071192,0,0,0
24366790,0,1,12
192105970,0,2,5
161240367,0,1,3
202140438,0,0,4
59773143,1,2,2
131227694,0,0,4
301915080,0,0,0
252408003,0,0,0
142750305,0,2,5
193103684,0,4,15
82512087,0,0,0
12034137,0,0,1
180206904,0,0,2
165353535,0,0,3
60859324,0,0,12
65152385,1,1,1
96249915,0,0,2
308309772,0,0,0
124556386,0,2,13
193136822,0,0,0
30172489,1,2,2
228706143,0,0,0
85458882,0,4,15
218844731,1,1,1
199806970,0,0,0
64611580,1,3,3
118693973,0,1,7
30280104,1,1,1
260320188,0,1,3
132353043,0,0,2
278828072,0,0,0
170172944,0,5,11
230944154,0,4,10
57166019,0,0,0
547685,0,0,8
148510973,0,4,18
194872360,0,0,1
144532046,0,1,2
170215786,0,1,3
54103616,0,0,5
180753437,0,1,6
110194091,1,1,1
124229280,0,0,1
172318605,0,0,0
123052194,0,0,0
18500119,1,1,1
21590667,0,2,3
202018536,0,0,0
181158622,0,0,3
16080105,0,0,6
181291605,0,0,0
108219790,1,1,1
250497204,0,0,0
123734483,0,3,9
297510921,0,0,2
219414811,0,0,1
33659046,0,3,8
140086587,0,0,1
153991478,0,1,2
155963474,0,0,1
204401529,0,2,7
53091150,0,0,36
98848653,0,2,19
236466534,0,0,0
102687513,0,2,6
86686260,0,1,2
214390937,0,0,2
141160698,0,0,4
129966650,0,0,2
8795607,0,8,22
62545742,0,2,5
204083307,0,0,2
27023260,0,0,0
94161846,0,3,4
87424218,1,1,1
305014808,0,0,1
97782908,0,3,5
287848624,0,0,3
88173801,0,1,14
16821928,0,0,1
70778973,0,0,3
113124720,0,3,9
93413084,0,1,6
156896203,0,0,0
36017955,0,1,2
57866383,0,1,4
54826284,0,0,22
276285300,0,0,0
14477878,0,1,3
32710856,0,2,8
184314651,0,1,4
167277296,0,1,3
129391396,0,3,6
47288156,0,0,0
158959728,0,0,0
68532738,0,1,6
202675529,0,0,0
252071568,0,0,0
158277459,0,0,2
155069128,0,0,0
144071257,0,0,19
179001573,0,0,0
212466515,0,2,4
171691017,0,2,3
70167393,0,0,1
89479298,0,1,2
92958887,0,1,11
200524998,0,0,0
30142763,0,0,1
77565315,1,1,1
81054122,1,2,2
191244808,0,0,0
161816812,0,5,19
106986812,0,2,10
201708562,0,0,0
242309800,0,0,0
107818793,0,0,3
221432905,1,1,1
98796965,0,0,0
77124916,0,0,1
148162764,0,0,0
298008741,0,0,0
199757879,0,0,0
73195149,0,3,10
192609869,0,0,0
159411437,0,1,6
14507290,0,1,3
267633580,0,0,0
145825155,0,0,0
82938274,0,0,0
168771588,0,0,0
197190654,0,3,9
186194652,0,1,3
146016192,0,0,0
268487512,0,1,4
137460095,0,1,13
212134578,0,0,1
227811695,0,2,5
161248480,0,1,4
110369840,0,1,8
87879009,0,0,0
54353026,0,0,3
76767,0,0,9
299510506,1,1,1
97614578,0,1,9
115567288,1,1,1
181112485,0,0,0
61772065,0,3,10
94510414,0,1,3
64514291,0,1,6
119410870,0,0,0
48525807,0,0,15
96696864,0,1,2
67530228,0,0,1
68049243,0,1,2
217289550,0,1,2
137222368,0,1,2
303128637,0,0,1
106333903,0,1,8
162081645,0,1,4
53901705,0,2,10
105445346,0,0,5
160767652,0,0,4
218121619,0,1,3
49350285,1,1,1
110104967,0,3,5
110397537,1,2,2
271454872,0,0,0
117370965,0,0,3
46178364,0,0,0
154425908,1,1,1
198782797,0,0,0
748719,0,3,6
130201800,0,1,4
157899431,0,0,3
107743243,0,1,9
12563913,0,0,1
57433226,0,1,5
212806127,0,0,1
257891885,0,0,0
113268833,0,2,3
78799565,0,2,4
12070928,0,0,2
26122540,0,1,3
231450817,0,0,0
24919113,0,1,8
37490443,0,6,9
169902951,1,1,1
210744685,0,0,4
29764828,0,1,2
217680215,0,1,4
113260911,0,1,3
58289184,0,0,5
71704418,1,1,1
135879753,0,2,7
147810275,1,1,1
308695132,0,1,2
157692363,1,1,1
247912887,0,1,3
56219610,0,0,3
108872482,0,0,0
237848513,0,0,0
174386411,1,1,1
136493411,0,0,0
131973876,0,1,5
124400480,0,3,4
58431944,0,0,4
209340839,0,0,1
176354321,0,0,1
236042442,0,0,2
81079291,0,0,1
216025815,0,2,11
258774423,0,0,0
199025228,0,0,0
142971534,0,1,3
244163929,0,1,2
241776037,0,1,2
38781158,0,0,0
148246305,0,1,3
95780749,0,2,9
88410966,0,1,4
98624880,0,0,0
136783755,0,0,0
290948882,0,0,0
183617329,0,0,0
281864662,0,2,3
230633575,0,0,2
184003742,0,0,0
131348564,0,0,27
297620161,0,0,0
70487610,0,1,3
188684344,0,0,0
11813637,0,2,11
128470551,0,0,1
291482664,0,0,3
71870712,0,0,0
50655415,0,0,0
197279094,0,0,0
243020996,1,1,1
31727716,0,0,4
287270696,0,0,0
38731746,0,1,7
59050554,1,1,1
245863248,0,2,5
206014489,0,2,7
100993239,0,3,5
150144638,0,0,0
234488787,1,1,1
186312592,0,0,0
111362598,0,4,12
276225812,0,0,0
188768764,0,0,0
95037089,0,0,3
127074858,0,0,1
113580708,0,1,4
23608098,0,3,8
199693353,0,1,18
204795948,0,0,14
131610144,0,4,10
77194086,0,1,4
2382003,0,0,2
265337884,0,0,0
150995572,0,3,9
35394734,0,0,1
287122626,0,1,3
277768228,0,0,0
23154676,0,0,1
146067806,0,0,0
150909485,0,1,2
289244540,0,1,2
237173035,0,1,4
181586458,0,0,1
60343142,0,3,4
272181160,0,0,1
43607599,0,0,0
171015775,0,0,3
22003611,0,1,3
209807861,0,2,4
171893056,0,0,0
110478090,0,0,1
28165186,0,0,2
14758912,0,0,0
302980730,0,0,0
50032397,1,1,1
144347801,0,1,3
115671217,0,0,4
253218347,0,0,1
188284694,0,0,0
45507376,0,0,2
262317184,1,1,1
44755776,0,1,2
4677023,0,1,2
154817899,0,2,3
29983962,0,0,3
113546110,0,1,8
229748951,0,0,0
69828237,0,2,5
167749301,1,1,1
259591984,0,0,0
59332369,0,1,9
45774794,0,0,11
101142088,0,1,13
117217039,1,1,1
300658566,0,0,1
159371621,0,1,15
116617462,0,2,13
103840115,0,0,1
202700286,0,0,0
247891137,0,0,0
15382030,0,0,0
49769103,1,1,1
98312003,0,2,10
161275092,0,0,1
145869570,0,0,0
3897969,0,0,0
58435428,0,4,12
117321969,1,1,1
86168617,0,0,1
256606025,0,0,1
49312497,0,1,7
250960203,0,0,0
126269125,0,2,12
182557942,0,1,5
287465432,0,1,3
242886720,0,0,1
206229824,0,0,0
185435886,0,0,0
193486352,0,0,3
281549566,0,0,1
3244702,0,1,2
279965238,0,0,0
189177145,0,1,2
213126679,0,0,0
68240622,1,1,1
88775181,0,3,13
50131557,1,1,1
215160630,0,2,6
191817434,0,0,0
74521316,0,0,4
155881626,0,1,10
38465050,0,1,18
257820973,0,0,0
280824162,0,0,2
861238,0,0,2
176271982,0,0,0
170491009,0,4,7
260376156,0,0,4
92276000,0,3,8
41917762,0,1,2
57798235,0,1,3
143459727,1,2,2
250231163,0,0,0
164296368,0,1,2
174507916,0,1,3
245078207,0,0,6
1006880,0,0,2
107124480,0,0,0
109969285,0,0,0
91597624,0,0,0
22673724,0,0,1
134967717,0,1,9
188631532,0,0,2
288274882,0,0,2
58930204,0,0,0
53509003,0,0,2
53245953,1,5,5
77127388,0,1,5
243008978,0,0,0
128934005,0,0,2
244823619,0,0,3
171681316,0,0,1
12774878,0,2,6
170201716,0,1,9
52321307,0,0,5
86943254,0,0,0
192277804,0,0,0
168539881,0,3,6
45592640,0,0,13
145508370,0,0,0
233000303,0,0,0
198105109,0,2,6
70327507,0,0,0
160299889,0,1,4
295084996,0,0,0
256863125,0,0,0
142011717,0,0,0
45292137,0,1,5
58761868,0,0,9
198573013,0,2,7
104120883,0,1,6
94982344,0,0,0
134641355,0,1,9
242212974,0,0,0
130315685,0,0,0
305303802,0,0,1
221746589,0,0,0
190016182,0,1,2
10216256,0,1,2
179390131,0,3,4
80230375,0,0,0
207477282,0,2,7
44421638,0,1,2
68493240,0,1,2
215540943,0,0,1
157341587,0,0,10
160430559,0,0,1
208879416,0,0,3
207915392,0,0,2
12144171,0,1,22
30042027,0,2,3
244100151,0,0,0
31817706,0,0,2
292744287,0,2,5
66530362,0,0,2
195607832,0,2,11
95996939,0,2,5
166124426,0,0,1
103691417,0,0,0
287264958,0,2,5
130280718,0,1,3
26430231,0,3,13
131377772,1,1,1
152476201,0,0,2
166927601,0,1,7
284729488,0,0,1
66052983,0,4,18
133404545,0,0,2
21869048,0,0,0
30500254,0,1,2
199243806,0,0,5
44169472,0,1,3
215727147,0,0,1
68372559,0,0,0
190060278,0,1,11
188681523,1,1,1
182961604,0,1,2
99499409,0,0,0
68719896,0,0,10
188110199,0,0,0
199051694,1,1,1
227800694,0,0,1
156615447,0,2,7
242749386,0,0,2
298557690,0,0,1
292470488,0,0,1
291038678,0,0,1
97667936,0,0,3
111044780,0,2,5
231469827,0,1,3
168244631,0,0,9
161140815,0,0,0
182835747,1,1,1
66596291,0,1,17
73305545,1,3,3
70591968,1,1,1
65229865,0,1,13
113196318,0,0,9
182771524,0,0,2
45353031,0,2,4
117601858,0,0,5
196498799,0,0,0
276526080,1,1,1
123128145,0,0,0
70395325,0,0,0
204176632,0,0,0
250955812,0,0,0
142844201,0,0,3
102219798,0,0,0
63895034,1,2,2
216047087,0,1,2
231283521,0,0,0
226212066,0,1,3
87907200,0,3,10
188266554,0,1,2
159535257,1,1,1
187945671,0,0,1
45811573,0,0,1
201656921,0,0,0
49050405,0,2,19
130378178,0,0,0
198081354,0,2,11
110824765,0,0,4
241998525,0,0,0
32488724,0,0,0
154687199,0,2,7
161663718,0,0,0
242122348,0,0,1
79309149,0,0,0
74161590,1,1,1
57974873,0,3,11
193087158,0,0,1
171418611,0,0,0
236950689,0,0,0
81768333,0,0,0
43189361,1,1,1
161085459,0,0,0
52907921,0,3,14
111182405,0,2,6
73597661,0,0,1
205343727,0,0,1
124537977,0,0,0
259454041,0,0,1
149920224,0,4,11
11807754,0,3,4
82385352,0,0,6
221694858,0,1,5
26789885,1,1,1
160806303,0,0,0
58316550,1,1,1
89106156,0,0,0
153076975,0,0,7
26861985,0,1,3
128135136,0,0,0
107256941,0,0,1
23643789,1,1,1
9245216,0,2,5
198100987,0,0,1
113321644,1,1,1
274624060,0,0,0
117581255,1,1,1
293042025,0,0,2
202174504,0,0,2
203260681,0,0,0
29736184,0,0,3
124059151,0,0,20
143275153,0,0,0
46785501,0,2,8
42928788,0,2,18
144024725,0,0,0
204679729,1,2,2
118066938,0,0,0
273082868,0,0,4
22277642,0,0,0
72958745,1,2,2
181608676,0,0,4
156879739,0,3,7
222433695,0,0,0
156343742,0,0,0
31007645,0,1,2
190675881,0,0,1
184807923,0,0,0
235692659,0,1,9
120113754,0,0,1
61902414,0,0,0
154485753,1,1,1
173168090,0,0,1
61031710,1,1,1
35355224,1,1,1
171847029,0,0,2
274785080,0,3,12
21539893,0,0,12
209016933,0,0,1
93882483,0,2,3
67708331,0,0,6
156965566,0,0,1
250826540,0,1,6
247065555,0,1,2
136222532,0,0,0
10450544,0,2,28
59756932,0,0,2
101414179,0,0,1
155042139,0,3,4
171900219,0,0,0
190070011,0,0,0
156379077,0,0,2
218734858,1,1,1
142799594,0,2,7
200175559,1,2,2
37339809,1,3,3
140050187,0,0,0
142001340,0,1,13
22883395,0,0,0
67965357,0,1,2
70780053,0,1,4
28064589,0,4,7
110843185,0,0,2
122332010,0,0,4
91871147,0,1,2
289524714,0,0,0
256525720,0,0,0
235689037,0,0,0
198735293,0,0,17
99616757,0,0,8
144736,0,1,4
192218605,0,0,0
57755503,0,0,0
224988881,1,1,1
234559223,0,0,0
77736587,0,0,0
161759944,0,0,4
29706117,0,0,3
232864591,1,2,2
43936108,0,1,2
156818121,0,1,14
20914736,0,1,3
111003065,0,0,3
31849177,1,1,1
257521133,1,1,1
6394150,0,0,1
216442661,1,1,1
302742986,0,0,0
50837658,0,0,0
162370266,0,2,3
122117051,0,0,1
223253799,0,0,0
34863766,0,0,1
135177440,0,2,3
83234559,0,0,2
191670145,0,0,0
252012035,0,1,5
166880158,0,4,9
138115430,0,1,3
79411077,0,3,8
144580725,0,5,10
12195913,0,1,4
172434236,0,3,8
112547463,0,0,2
78339000,0,0,0
223330523,0,0,1
278600042,0,0,0
46916822,0,0,0
203092936,0,0,1
61823081,0,0,0
272820556,0,0,2
208616727,0,0,1
171916530,0,0,0
39146470,0,0,2
232879561,1,1,1
220602833,0,0,1
96963765,0,0,1
266367020,0,0,0
236151749,0,0,0
86310154,0,0,0
42029670,0,0,0
18036199,0,2,4
108264287,0,1,14
179733218,0,0,0
107346948,0,0,0
84428602,0,0,0
307519874,0,0,1
173846745,0,1,2
37727952,0,0,1
188713427,0,0,1
117331659,0,0,1
41887439,1,2,2
238516802,0,1,3
116912767,0,0,2
84908294,1,2,2
206346171,0,0,2
161384593,0,2,6
245681889,0,0,7
19422331,0,0,0
208680989,0,0,1
28443095,1,1,1
21015565,0,0,1
14165501,0,0,3
16167221,0,1,3
49832324,0,5,8
89523414,0,4,12
264253640,0,0,1
96902425,1,1,1
226923581,0,0,1
164318687,0,3,9
193456517,0,0,0
147395962,1,2,2
38342935,0,0,1
58967365,0,0,0
174226719,0,1,5
201763859,0,0,0
154940708,0,1,2
183838531,0,0,2
119937035,0,1,7
167202599,0,2,4
93812486,1,1,1
89245804,0,0,1
262814808,0,1,4
231029951,0,3,5
65610147,0,5,8
47271668,1,2,2
188056897,0,0,0
89286594,0,1,2
112994491,0,0,0
202664112,1,1,1
205014771,1,1,1
220561138,0,0,2
178716199,0,0,0
192538478,0,1,2
171160183,0,0,2
243905347,0,0,0
195171884,0,0,0
243711507,0,0,0
83992730,1,2,2
248754096,0,1,2
181593489,1,2,2
179481154,0,1,2
140820563,1,1,1
60594845,0,0,1
217779981,0,2,4
195414910,0,1,12
19062398,0,0,1
169684620,1,1,1
175794402,0,0,0
77905942,0,0,0
242039522,0,0,2
238169854,1,1,1
72907554,0,0,2
159850817,0,1,2
185080568,0,0,0
170329549,0,0,1
36775354,1,2,2
173102243,0,0,0
190900804,0,0,2
127220350,0,2,12
128593044,0,0,3
262474788,0,0,0
168571967,0,0,1
168324795,0,1,10
79715089,0,0,2
2428602,0,0,3
233269570,0,0,0
166753156,0,2,6
293478944,0,0,0
174287424,0,0,3
81743539,0,1,3
235587689,0,0,0
185959000,1,1,1
112089956,0,0,0
149053502,0,0,1
181819729,0,1,3
259554515,0,0,0
167752146,0,0,0
139841475,0,0,0
111419019,0,0,0
47063596,0,0,3
54761333,0,0,18
228347295,0,0,0
212428693,0,0,3
175263669,0,2,3
246154528,0,0,1
226597231,0,0,2
166478332,0,0,0
204742217,0,0,1
298306205,0,0,0
177154840,0,0,0
33934276,0,0,0
116325720,0,0,5
176743370,0,0,1
123625432,0,2,7
90037349,1,1,1
88271258,1,1,1
122538805,0,0,0
168517892,0,0,1
194432540,0,1,4
268698660,0,0,1
170625356,0,0,0
90033155,0,0,9
92663477,0,3,13
96157153,0,0,0
76894278,0,0,0
246627895,0,0,0
301201297,0,0,1
137341828,0,0,0
110478743,0,0,8
101339059,0,0,9
23918050,0,0,1
21822362,0,0,4
150751526,0,1,10
166590150,0,0,0
270169680,0,0,1
200115424,0,0,0
223858723,0,2,6
193097653,0,0,0
249269233,0,0,0
121615038,0,0,0
251440763,0,0,2
97250159,0,0,0
100741663,0,4,8
100833937,0,0,1
243808569,0,1,2
193196975,0,1,5
229516311,0,1,2
106235885,1,1,1
196931524,0,0,0
47164966,0,0,0
69849141,0,4,5
103093573,0,0,1
129478138,0,2,9
212570211,0,0,5
184858116,0,1,2
23219829,0,0,0
203222843,0,1,2
110650041,0,2,6
211310294,0,0,0
100767560,0,0,0
5600822,0,2,4
66211595,0,1,2
44426653,0,0,1
22605909,0,0,5
190022459,0,2,5
49342564,0,1,9
226928441,1,1,1
1601069,0,0,3
280027508,0,0,1
212886835,0,0,1
150720815,0,0,1
140708070,0,0,1
204624428,0,1,2
236394893,1,3,3
249996025,0,0,0
172666220,0,2,5
251285557,0,0,1
174709157,0,0,0
7163917,0,2,5
242781058,0,0,6
199647568,0,0,0
149810726,0,0,1
27872805,0,1,2
162479816,0,0,1
4824107,0,0,8
182464505,1,1,1
32644336,0,1,3
97634356,0,0,4
15546726,0,0,0
101530848,0,0,3
183026447,0,0,0
6252885,0,2,4
276186966,0,0,1
64060101,0,0,0
209000748,0,0,0
99255590,0,0,4
136271892,0,0,0
53826748,0,0,0
147563118,0,0,4
74855005,0,0,11
129425022,0,0,0
54212914,0,0,1
31757271,0,0,1
25337857,0,2,5
247313879,0,4,9
198350948,0,0,1
49191483,1,1,1
129501816,0,2,5
295941603,0,0,0
189795214,0,0,1
14962163,0,2,23
92436417,0,2,5
272542868,0,0,0
30699429,0,5,9
286968172,0,2,12
75457821,1,2,2
155131347,0,0,0
16261218,1,1,1
168791218,0,0,0
27925556,0,0,0
45094639,0,0,3
259934396,0,0,0
229173482,0,0,1
121884238,0,2,4
213188895,0,0,0
204493190,0,1,3
100096071,0,0,8
159386087,0,0,0
137508279,0,0,2
25272022,0,0,0
234941318,0,0,1
150397316,0,2,3
279668062,0,0,1
280275540,1,2,2
137837203,0,0,2
156382881,0,0,0
109165920,0,0,0
134127685,0,0,0
3783783,0,3,8
158608850,0,2,8
170267441,0,0,0
118894547,0,0,1
231416829,1,1,1
152861732,0,0,2
114637687,0,0,0
67713900,0,3,6
163968268,0,0,2
75232211,0,0,10
7440594,0,0,11
243808511,0,0,2
155718820,0,2,7
81591317,0,1,13
121280370,0,1,4
109780632,0,0,2
130882834,0,1,2
42380987,0,1,3
156946266,1,1,1
207718097,0,2,4
139804310,0,0,0
210177498,0,0,1
28040133,1,1,1
180801118,0,0,0
68809194,0,0,5
276090576,0,1,4
53181165,0,0,0
77113494,0,0,1
152934929,0,0,0
26779878,0,0,1
302363079,0,1,2
288600692,0,0,0
81672131,0,2,6
183048608,0,0,0
277921358,0,0,0
184563802,0,0,0
117657402,0,3,4
185268529,0,0,0
171383863,0,2,4
235037893,0,0,0
96400571,0,0,22
3747293,0,0,1
104727643,0,0,7
58434367,0,0,0
181564172,0,0,9
174137629,0,2,11
211684338,0,0,0
292332406,0,0,0
96836693,0,1,2
147402762,0,0,0
57033787,1,1,1
172771532,0,1,4
288385496,0,0,0
241514787,0,0,0
91859894,0,2,15
130547869,0,0,1
211569574,1,1,1
144578181,0,0,2
264929688,0,0,0
194629782,0,0,0
141640819,0,0,0
132840940,0,0,0
27117407,1,1,1
45807245,0,0,1
106682261,1,2,2
41294957,0,0,0
221823551,0,1,2
77870593,1,2,2
381543,0,0,0
183086571,0,0,0
101731521,0,1,2
306690580,0,0,2
110814860,0,0,0
234108053,0,1,2
15576531,0,0,4
245255545,0,0,3
55745376,0,0,0
246357409,0,0,0
98561727,0,1,8
287693866,1,1,1
155003926,0,0,2
167901416,0,3,8
102950472,0,0,0
270356700,0,3,11
142040835,0,0,0
61367351,1,1,1
99723205,0,3,7
206088606,0,1,2
161338471,0,1,4
188988198,0,2,9
59087317,0,0,0
194885661,0,0,0
208038249,0,0,1
11024186,1,1,1
145117004,0,0,3
195065296,0,0,0
242477922,0,0,0
107913460,0,1,10
171611544,0,1,2
127788996,0,1,5
82686146,0,0,3
21979395,0,2,3
225848614,0,0,1
122803519,0,0,1
65076545,0,0,0
215087521,0,0,2
171773017,0,1,2
166374827,0,1,4
208815172,0,0,0
40045419,1,1,1
204459221,0,1,2
109201849,0,1,2
21316693,1,3,3
234621077,0,0,0
299889828,0,0,0
300416572,0,0,2
256216485,0,0,0
154099092,0,0,0
208900216,0,1,2
185494712,0,0,0
111316830,0,2,5
116777928,0,0,1
32749624,0,1,6
149820947,0,0,1
220434034,0,1,4
62601134,0,0,1
196223620,0,1,7
47672756,0,4,9
239511574,0,1,2
163281091,0,2,5
42648631,1,1,1
108512521,1,2,2
112376397,0,1,3
267053376,0,0,1
150882304,0,3,18
46405162,1,1,1
20704366,0,1,3
105736077,0,0,3
189191657,1,1,1
120164786,0,0,0
108943853,0,1,5
199628395,0,0,5
105159791,0,2,4
25452454,0,0,2
278209338,0,0,0
178698811,0,0,0
233266997,0,0,0
25490518,0,0,2
252475396,0,0,0
206577552,0,0,0
101803777,0,1,3
187999074,0,1,2
201713909,0,3,7
111551727,0,0,8
97620507,0,0,0
188233566,0,0,0
163415496,0,1,2
35227774,1,2,2
242287908,0,0,0
14702137,0,0,4
15701750,0,1,3
1834453,0,1,2
19302548,0,0,1
59713285,0,1,2
298179648,0,1,2
151943497,0,2,4
33778112,0,1,5
167153680,1,1,1
56911639,0,0,0
3614782,0,0,4
113227222,0,3,8
304971849,0,0,2
91729217,0,0,4
66725148,0,0,0
189623540,0,0,0
144412676,1,1,1
303883231,0,0,0
253999415,0,0,0
50811344,0,0,7
142999522,0,0,5
248549548,0,2,9
220956035,0,0,0
161936923,0,0,1
71411882,0,2,7
297099122,0,0,1
49630184,0,1,7
2643609,0,2,9
32577778,0,2,6
209869297,0,1,4
61779218,0,0,6
176929122,0,1,8
33518079,0,0,5
237704094,0,1,2
192089288,0,0,0
218680215,1,1,1
299060755,1,2,2
227490126,0,0,0
242199141,0,0,0
239449577,0,0,0
184215735,0,0,1
162740609,0,0,3
105938590,0,0,0
132418423,0,0,2
109946857,0,0,0
203765587,0,1,3
19094181,0,0,1
196707355,0,1,2
254886921,0,0,0
160732832,0,0,0
115959445,0,1,2
159365538,0,1,2
170474212,1,1,1
196358260,0,0,0
214144283,0,0,0
160469883,0,0,0
57333945,0,0,3
171580979,1,1,1
158877899,0,0,0
88296152,0,1,4
83198547,0,0,0
40529387,0,0,0
106057222,1,1,1
142790708,0,1,2
156941467,0,1,2
284934852,1,1,1
174674290,0,0,1
126796140,0,0,0
161896440,0,0,8
177976130,0,0,0
111130695,0,1,6
147120267,0,0,1
135545063,0,0,0
157235483,0,0,4
56899274,1,4,4
40837142,0,1,2
150135487,0,0,5
243536793,0,0,1
153166211,0,0,1
81556495,1,3,3
150382608,0,0,1
148322156,0,1,6
82156706,0,1,3
227231487,0,1,3
77830706,0,1,16
127344335,0,0,9
119310413,0,2,8
170188540,0,0,0
205329032,0,0,1
58953935,0,0,5
293587092,0,0,1
197724494,0,0,0
167118460,0,3,7
107902370,0,0,0
154017479,0,0,0
303426048,1,1,1
163801892,0,0,0
246103765,0,0,1
124070622,0,0,2
198893163,0,1,2
112474535,0,0,1
3249166,0,0,2
142754561,1,1,1
101212067,0,1,2
32102983,0,2,7
244445520,1,3,3
115287826,1,1,1
126098408,0,1,6
48386574,0,0,7
14906179,0,2,7
181254402,0,0,0
282061856,0,0,0
199298990,0,0,0
52567955,0,1,6
195459356,0,0,1
248910639,0,0,0
47291376,0,0,5
175430751,0,0,0
142060022,0,0,0
142409681,0,0,1
174021956,0,0,0
146594813,0,0,0
56684410,0,0,4
89005236,0,0,4
213231597,0,1,8
125718913,1,1,1
222284298,0,0,0
122940861,0,0,0
127850470,0,0,5
64350600,0,1,7
53244117,0,0,1
199659716,0,3,8
178465090,0,0,1
232907046,0,0,3
15095770,0,0,3
102494404,0,0,0
29730534,0,0,1
75277726,0,0,1
123671395,0,2,3
183190459,0,0,1
71486921,0,0,0
225048159,0,1,7
220733923,0,0,0
179129702,0,0,1
130303679,0,0,1
99372794,0,0,1
276118496,0,0,1
201912254,0,0,1
133680143,0,1,3
208127048,1,1,1
131130328,0,0,0
10869571,0,0,1
190650796,0,0,0
286700638,0,0,0
209623250,0,2,3
217289318,1,2,2
155071993,1,2,2
110881551,0,0,1
126756731,0,0,0
262195804,0,1,2
151129695,0,0,0
105028982,0,0,0
15841597,0,2,3
154374262,1,1,1
112110682,0,2,7
55522584,1,3,3
137531238,0,0,0
28453352,0,1,3
252811208,1,1,1
202618978,0,0,1
250284905,1,1,1
54293428,0,0,23
80471276,1,1,1
105585767,0,0,0
223985145,0,0,1
5232588,0,0,1
156787969,0,0,0
244789964,0,1,3
245845321,0,0,1
200491490,1,2,2
178574781,0,1,3
154531790,0,0,1
144153802,0,0,1
83090686,0,2,11
206183065,0,1,5
84703874,0,0,0
100412579,0,0,0
174838943,1,3,3
30548861,0,0,0
106238372,0,0,0
236596014,0,1,3
18109027,0,0,2
143223745,0,0,0
186099130,0,0,0
210752982,0,0,2
158944454,1,1,1
101000574,1,2,2
241725931,0,1,2
123627691,0,0,1
221443125,0,0,1
193129684,0,1,2
210172601,0,0,4
246754757,1,1,1
187545648,0,1,2
165644384,0,0,0
229345947,0,0,1
178605069,0,0,0
139015518,0,0,0
88937470,0,0,0
29706146,0,0,1
66508737,1,1,1
163617342,0,2,4
107273897,0,2,5
110875215,0,0,0
206982761,1,1,1
55300764,1,4,4
92024359,0,0,0
17649444,0,2,10
90595186,0,0,1
305993961,0,0,0
39758678,0,0,0
162654590,0,0,0
157058673,0,2,7
70915652,0,3,17
173434036,0,0,3
73407067,0,0,0
99074324,0,0,0
199805188,0,2,4
228170321,0,0,0
210170887,0,2,6
74557142,0,0,0
150326378,0,0,1
167985276,0,0,3
255810120,0,0,0
37829487,0,2,4
75598925,0,1,2
96795319,0,0,0
174762197,0,0,2
308165484,0,0,0
14098833,0,2,3
174654947,0,0,0
275798890,0,0,1
211363179,0,0,3
3527485,0,2,6
101641872,0,0,0
171462811,0,0,1
9811609,0,0,3
70930091,0,1,2
202843172,0,2,5
242421974,0,0,1
233479846,0,0,1
182593878,0,0,3
211197762,0,1,3
243998409,0,0,0
158655503,0,2,3
161657866,0,0,1
