user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
98308239,0,0,0
98312003,0,0,10
98463542,0,0,0
98479901,0,0,1
98561727,0,0,8
98624963,0,0,4
98649241,0,1,8
98848653,0,0,19
98882747,0,0,0
98928829,0,0,1
99077905,0,0,40
99083518,0,0,5
99096740,0,0,3
99110207,0,0,2
99133844,0,0,4
99171164,0,0,3
99255590,0,1,4
99264709,0,0,32
99374297,0,0,9
99384490,0,0,2
99484728,0,0,1
99616757,0,0,8
99640715,0,0,1
99704390,0,0,4
99711581,0,0,2
99713453,0,0,4
99723205,0,0,7
99766416,0,1,2
100053304,0,0,1
100057229,0,0,1
100070732,0,0,1
100096071,0,0,8
100311267,0,0,16
100322840,0,0,1
100351493,0,1,7
100359523,0,0,1
100444456,0,0,0
100519466,0,0,8
100630947,0,0,3
100719181,0,0,10
100741663,0,0,8
100769089,0,0,3
100818860,0,0,4
100833937,0,0,1
100894366,0,0,9
100916842,0,0,0
100993239,0,0,5
101000574,0,0,2
101142088,0,0,13
101212067,0,0,2
101339059,0,0,9
101369449,0,0,0
101487265,0,0,1
101507558,0,0,0
101529420,0,0,1
101530848,0,0,3
101596530,0,0,24
101602586,0,0,16
101656933,0,0,3
101687527,0,0,17
101690993,0,0,35
101695880,0,0,19
101719689,0,0,1
101725007,0,0,6
101731521,0,0,2
101803777,0,0,3
101878879,0,1,21
102016550,0,0,5
102111851,0,0,3
102263723,0,0,11
102268574,0,0,3
102270213,0,0,4
102295765,0,0,12
102454403,0,0,3
102552233,0,1,8
102687513,0,0,6
102825821,0,0,25
102921672,0,0,12
102927775,0,0,4
102950472,0,0,0
103093573,0,0,1
103260848,0,0,11
103371488,0,0,16
103411746,0,0,0
103445207,0,0,6
103563010,0,0,1
103624897,0,0,5
103638409,0,1,13
103649913,0,0,1
103690917,0,0,3
103731895,0,0,16
103804924,0,0,2
103848468,0,0,2
103890656,0,0,0
103911620,0,0,4
103973922,0,0,0
103984034,0,0,0
104038561,0,0,0
104055167,0,0,2
104120883,0,0,6
104159428,0,0,4
104192353,0,0,2
104321718,1,1,1
104408704,0,0,2
104418870,0,0,0
104543500,0,0,1
104635003,0,0,1
104707698,0,0,1
104721942,0,0,4
104727643,0,0,7
104830836,0,0,5
104870123,0,0,13
105024602,0,0,0
105028982,0,0,0
105159791,0,0,4
105159839,0,0,2
105243827,0,0,15
105274697,0,0,0
105277989,0,0,3
105384518,0,0,16
105445346,0,0,5
105503045,0,1,27
105585767,0,0,0
105586920,0,0,3
105736077,0,0,3
105782521,0,0,15
105877396,0,0,23
106057222,0,0,1
106099216,0,0,2
106147454,0,0,9
106170243,0,0,5
106235885,0,0,1
106259770,0,0,8
106333903,0,1,8
106346875,0,0,2
106578843,0,0,2
106592046,0,0,1
106760673,0,1,11
106796307,0,1,19
106806146,0,0,3
106834867,0,0,7
106901665,0,0,0
106980036,0,0,8
106986812,0,1,10
107124480,0,0,0
107131506,0,0,1
107273897,0,0,5
107324790,0,0,0
107377573,0,0,16
107417121,0,0,0
107452765,0,0,34
107476377,0,0,3
107554143,0,0,2
107567915,0,0,4
107623882,0,0,0
107743243,0,0,9
107818793,0,0,3
107841348,0,0,3
107886872,0,0,0
107902370,0,0,0
107913460,0,0,10
107950496,0,0,1
107984181,0,0,1
108007732,0,0,16
108114779,0,0,6
108160472,0,0,12
108183518,0,0,2
108264287,0,1,14
108315158,0,0,2
108454875,0,0,4
108512521,0,0,2
108560573,0,0,1
108569990,0,0,0
108575170,0,0,2
108595389,0,0,4
108639015,0,0,0
108714391,0,0,2
108750879,0,0,5
108877388,0,0,1
108878910,0,0,3
108943853,0,0,5
108950666,0,0,9
109165920,0,0,0
109173829,0,0,3
109175936,0,0,8
109201849,0,0,2
109205612,0,0,17
109207860,0,0,2
109278470,0,0,3
109393227,0,0,0
109458201,0,0,0
109592594,0,0,0
109598076,0,0,4
109669093,0,0,2
109715095,0,0,8
109780632,0,0,2
110104967,0,0,5
110107925,0,0,4
110194091,0,0,1
110226344,0,0,1
110238251,0,0,2
110248234,0,0,2
110369840,0,0,8
110397537,0,0,2
110412872,0,0,0
110470534,0,0,2
110478743,0,0,8
110546460,0,0,4
110546832,0,0,3
110650041,0,0,6
110658990,0,0,13
110814860,0,0,0
110824765,0,0,4
110843185,0,0,2
110881546,0,0,11
110899658,0,0,1
110906645,0,0,9
111003065,0,0,3
111044780,0,0,5
111130695,0,0,6
111163130,0,1,6
111182405,0,0,6
111202525,0,0,0
111212436,0,0,6
111316830,0,0,5
111362598,0,0,12
111422562,0,0,5
111442295,0,0,6
111498455,0,0,4
111529766,0,0,1
111551727,0,0,8
111754806,0,1,22
112110682,0,0,7
112134832,0,0,1
112199961,0,0,6
112376397,0,0,3
112459307,0,0,1
112504953,0,0,2
112547463,0,0,2
112626210,0,0,23
112763045,0,0,8
112845094,0,0,10
112849197,0,0,5
112986636,0,0,2
112994491,0,0,0
113039667,0,0,2
113124720,0,0,9
113196318,0,0,9
113224251,0,0,3
113227222,0,0,8
113260911,0,0,3
113268833,0,0,3
113300324,0,0,4
113312586,0,0,5
113321644,0,0,1
113423671,0,1,5
113544961,0,0,3
113546110,0,0,8
113557935,0,0,2
113580708,0,0,4
113729479,0,0,1
113752996,0,0,19
114030647,0,0,13
114080968,0,0,1
114324869,0,0,2
114447625,0,0,0
114578751,0,0,1
114617787,0,1,13
114632006,0,0,4
114637687,0,0,0
114727578,0,0,22
114838001,0,0,9
114912926,0,1,3
114924461,0,0,2
114972372,0,0,2
115008799,0,0,1
115037563,0,2,20
115109218,0,0,0
115167911,0,0,9
115287826,0,0,1
115325355,0,0,2
115487966,0,0,11
115558697,0,0,2
115567288,0,0,1
115571373,0,0,2
115632831,0,0,22
115655987,0,0,1
115671217,0,0,4
115958331,0,0,3
115959445,0,0,2
115996656,0,1,22
116085629,0,0,0
116283279,0,0,5
116325720,0,0,5
116411567,0,0,5
116450986,0,0,0
116478374,0,0,1
116482142,0,0,3
116494569,0,0,5
116515230,0,0,22
116564064,0,0,37
116617462,0,0,13
116756674,0,0,0
116876958,0,0,91
116912767,0,0,2
117022366,0,0,13
117097969,0,0,0
117217039,0,0,1
117312360,0,0,2
117321969,0,0,1
117345810,0,0,17
117370965,0,0,3
117402082,0,0,0
117488479,0,0,12
117531196,0,0,30
117573012,0,1,2
117581255,0,0,1
117601858,0,0,5
117657402,0,0,4
117663927,0,0,0
117949868,0,0,6
118031880,0,0,1
118066938,0,0,0
118086742,0,0,2
118189718,0,0,0
118274084,0,0,2
118541865,0,0,31
118554131,0,0,2
118585913,0,0,2
118693973,0,0,7
118695833,0,0,3
118723066,0,1,3
118792304,0,0,1
118852041,0,1,30
118894547,0,0,1
118920238,0,0,1
118971362,0,0,8
118991581,0,0,1
119187092,0,0,1
119211545,0,0,1
119236075,0,0,1
119239620,0,0,14
119310413,0,0,8
119311184,0,0,0
119368216,0,0,1
119428254,0,0,3
119430691,0,0,0
119619506,0,0,23
119624572,0,0,1
119723223,0,0,1
119909634,0,0,4
119937035,0,0,7
119949344,0,0,5
120106834,0,0,3
120113754,0,0,1
120116659,0,0,2
120164786,0,0,0
120237789,0,0,5
120420435,0,0,5
120421832,0,0,0
120514307,0,0,3
120523185,0,1,14
120696775,0,0,1
120725727,0,0,0
120838793,0,0,3
120852852,0,0,0
121075133,0,0,1
121133260,0,0,4
121168851,0,0,5
121207655,0,0,0
121280370,0,1,4
121360145,0,0,0
121497634,0,0,14
121615038,0,0,0
121808566,0,0,1
121865430,0,0,3
121884238,0,1,4
121891688,0,0,2
121900241,0,0,2
122026623,0,0,78
122094388,0,0,17
122188548,0,0,2
122332010,0,0,4
122444332,0,0,5
122471552,0,0,0
122492047,0,0,0
122551425,0,0,6
122620165,0,0,6
122658341,0,0,6
122679931,0,0,10
122798021,0,0,12
122803519,0,0,1
122847338,0,0,0
122956129,0,0,2
123052194,0,0,0
123101539,0,0,16
123142474,0,0,0
123325040,0,0,4
123483924,0,0,4
123625432,0,0,7
123671395,0,0,3
123696203,0,0,10
123734483,0,0,9
123904490,0,1,13
123974970,0,0,0
124059151,0,0,20
124070622,0,0,2
124234882,0,0,2
124400480,0,0,4
124437057,0,0,27
124443679,0,0,14
124525404,0,0,1
124537977,0,0,0
124556386,0,0,13
124641717,0,0,3
124651043,0,0,9
124663731,0,0,2
124712421,0,0,1
124725852,0,0,30
124776658,0,0,0
124878949,0,1,3
124884511,0,0,1
125017535,0,0,11
125141344,0,1,3
125153273,0,0,2
125246281,0,0,1
125255679,0,0,1
125353580,0,0,0
125424716,0,0,2
125472731,0,0,3
125589748,0,0,1
125682446,0,0,10
125718224,0,0,2
125718913,0,0,1
125912054,0,0,4
126098408,0,0,6
126191291,0,0,23
126200826,0,0,4
126269125,0,0,12
126340495,0,0,3
126345126,0,0,2
126388107,0,0,3
126471719,0,0,1
126522515,0,0,12
126595775,0,0,9
126622399,0,0,2
126701146,0,0,2
126756731,0,0,0
126796140,0,0,0
126992940,0,0,4
127072755,0,0,21
127117386,0,0,2
127220350,0,0,12
127272741,0,0,30
127311699,0,0,25
127325079,0,0,2
127335438,0,0,23
127344335,0,0,9
127426141,0,0,7
127461743,0,0,3
127555883,0,0,8
127594108,0,0,2
127628725,0,0,21
127788996,0,0,5
127850470,0,0,5
127894126,0,0,0
127992087,0,1,2
128135136,0,0,0
128207897,0,0,8
128236624,0,0,0
128240584,0,0,0
128287411,0,0,0
128470551,0,0,1
128593044,0,0,3
128651888,0,0,8
128790593,0,0,2
128925610,0,0,7
128934005,0,0,2
129081996,0,0,6
129117376,0,0,21
129162036,0,0,1
129211317,0,0,4
129300430,0,0,1
129364343,0,0,2
129371925,0,0,1
129391396,0,0,6
129425022,0,0,0
129478138,0,0,9
129501816,0,0,5
129520075,0,0,2
129659946,0,0,1
129704982,0,0,0
129925351,0,0,8
129966650,0,0,2
130051338,0,0,3
130201800,0,0,4
130280718,0,0,3
130312302,0,0,13
130324181,0,1,4
130369238,0,0,4
130460859,0,0,9
130547869,0,0,1
130678525,0,0,1
130753596,0,0,0
130764464,0,0,4
130882834,0,0,2
130993597,0,0,0
131023125,0,0,3
131032344,0,0,0
131227694,0,0,4
131348564,0,0,27
131377772,0,0,1
131386705,0,0,4
131444737,0,0,11
131463112,0,0,8
131473057,0,0,1
131539267,0,0,2
131610144,0,0,10
131785763,0,0,13
131876863,0,0,3
131940023,0,0,16
131962554,0,0,0
131973876,0,0,5
132014951,0,0,4
132180557,0,0,7
132196353,0,0,12
132300630,0,0,21
132353043,0,0,2
132418423,0,0,2
132593770,0,0,2
132748085,0,0,17
132784716,0,0,1
132840940,0,0,0
132852256,0,0,0
132917640,0,0,1
133024750,0,0,7
133228469,0,0,3
133268317,0,0,6
133268706,0,0,5
133378280,0,0,2
133404545,0,0,2
133422169,0,0,25
133439311,0,0,0
133439936,0,0,3
133719158,0,0,3
133938767,0,0,2
133964193,0,0,0
133997970,0,0,9
134017049,0,0,1
134127685,0,0,0
134213189,0,0,2
134223421,0,0,3
134224287,0,0,3
134274586,0,0,1
134322141,0,0,36
134516625,0,0,11
134641355,0,0,9
134832575,0,0,1
134839311,0,0,4
134967717,0,0,9
135066372,0,0,4
135091121,0,0,0
135147743,0,0,8
135177440,0,0,3
135244036,0,0,18
135400225,0,0,25
135503830,0,0,1
135554311,0,0,3
135865220,0,0,6
135879753,0,0,7
136021775,0,0,3
136135322,0,0,29
136137921,0,0,4
136139505,0,0,3
136219907,0,0,1
136397050,0,0,1
136495026,0,0,7
136554467,0,0,0
136668535,0,0,1
136783755,0,0,0
136791084,0,0,6
136866564,0,0,1
136998614,0,0,1
137158399,0,0,3
137222368,0,0,2
137334839,0,0,8
137451490,0,0,1
137460095,0,0,13
137508279,0,0,2
137588230,0,0,1
137610845,0,0,4
137651115,0,0,1
137837203,0,0,2
137846274,0,0,2
137949393,0,0,1
138044624,0,0,1
138115430,0,0,3
138259286,0,0,0
138482130,0,0,4
138570935,0,0,1
138581545,0,0,1
138725344,0,0,5
138941587,0,0,72
138958592,0,0,0
139015518,0,0,0
139016142,0,0,9
139149185,0,0,1
139171297,0,0,0
139673932,0,0,2
140050187,0,0,0
140408017,0,0,4
140499826,0,0,3
140820563,0,0,1
140825164,0,0,4
140854798,0,0,2
140911953,0,0,1
141118871,0,0,2
141160698,0,0,4
141161011,0,0,0
141721383,0,0,7
141749157,0,0,0
141773234,0,0,1
141873792,0,0,6
142001340,0,0,13
142388676,0,0,2
142408262,0,0,1
142409681,0,0,1
142591675,0,0,1
142650116,0,0,3
142706526,0,0,1
142750305,0,0,5
142754561,0,0,1
142775542,0,0,8
142790708,0,0,2
142793906,0,0,6
142799594,0,0,7
142801176,0,0,1
142844201,0,0,3
142971534,0,0,3
142999522,0,1,5
143124637,0,0,2
143157943,0,0,0
143198617,0,0,3
143235127,0,0,3
143343409,0,0,1
143459727,0,0,2
143643478,0,0,20
143770130,0,0,3
143877335,0,0,29
144024725,0,0,0
144071257,0,0,19
144153802,0,0,1
144347801,0,0,3
144387163,0,0,0
144412676,0,0,1
144455775,0,0,0
144532046,0,0,2
144578181,0,0,2
144580725,0,0,10
144626100,0,0,0
144679568,0,0,4
144737094,0,0,0
144762614,0,0,1
144813543,0,0,0
144824885,0,0,4
144845684,0,0,3
144854157,0,0,1
145117004,0,0,3
145243748,0,0,8
145275657,0,0,2
145320311,0,0,2
145512685,0,0,10
145606876,0,0,1
145670348,0,0,2
145825155,0,0,0
145908178,0,0,2
145927933,0,0,3
146007471,0,0,10
146016192,0,0,0
146022542,0,0,2
146145063,0,0,5
146427029,0,0,2
146517796,0,0,1
146594813,0,0,0
146762928,0,0,0
146809006,0,0,1
146900719,0,0,2
146999982,0,0,0
147079200,0,0,1
147143958,0,0,1
147395962,0,0,2
147563118,0,1,4
147602451,0,0,1
147602462,0,0,17
147859903,0,0,10
147879598,0,0,2
147910240,0,0,0
148162764,0,0,0
148246305,0,0,3
148264060,0,0,2
148362155,0,0,50
148467772,0,0,4
148510973,0,0,18
148674157,0,0,16
148831715,0,0,2
148928721,0,0,3
149143479,0,0,3
149331941,0,0,4
149424772,0,0,3
149505485,0,0,1
149741997,0,0,1
149810726,0,0,1
149920224,0,0,11
150033540,0,0,27
150135487,0,0,5
150137344,0,0,2
150182632,0,0,3
150282867,0,0,1
150326378,0,0,1
150397316,0,0,3
150472108,0,0,1
150623264,0,0,0
150751526,0,0,10
150789931,0,0,11
150882304,0,1,18
150909485,0,0,2
150995572,0,0,9
151015947,0,0,13
151229648,0,0,8
151234988,0,0,0
151256632,0,0,2
151331732,0,0,2
151397156,0,0,0
151465345,0,0,0
151600301,0,0,12
151603712,0,0,5
151662395,0,0,6
151938509,0,0,1
151943497,0,0,4
152078939,0,0,9
152419713,0,0,17
152497084,0,0,6
152585209,0,0,9
152821827,0,0,1
152850905,0,1,2
152861732,0,0,2
152945749,0,0,2
152956403,0,0,3
152959594,0,0,18
153028703,0,0,1
153076975,0,0,7
153097805,0,0,1
153144971,0,0,0
153148942,0,0,14
153156310,0,0,0
153431729,0,0,0
153821154,0,0,11
153823616,0,0,4
153945772,0,0,5
153956921,0,0,15
153991478,0,0,2
154014392,0,0,3
154099092,0,0,0
154123088,0,0,4
154145611,0,0,6
154230723,0,1,80
154230933,0,0,46
154296520,0,0,8
154316707,0,0,2
154458931,0,0,4
154485753,0,0,1
154533830,0,0,6
154687199,0,0,7
154730370,0,0,10
154817899,0,0,3
154940949,0,0,6
155003926,0,0,2
155032068,0,0,2
155036762,0,0,0
155042139,0,0,4
155071993,0,0,2
155082814,0,0,1
155155363,0,0,0
155183068,0,0,2
155342268,0,0,3
155420511,0,0,4
155673786,0,1,35
155718820,0,0,7
155772849,0,0,5
155881626,0,1,10
155919035,0,1,44
155963474,0,0,1
155964819,0,0,0
156071982,0,0,11
156297441,0,0,4
156303898,0,0,0
156379077,0,0,2
156407138,0,0,0
156407373,0,0,7
156426681,0,0,5
156440750,0,0,1
156565178,0,0,27
156615447,0,0,7
156619742,0,0,0
156675178,0,0,19
156748261,0,0,1
156818121,0,0,14
156879739,0,0,7
156941467,0,0,2
156946266,0,0,1
156965566,0,0,1
157058673,0,0,7
157080495,0,0,6
157095466,0,0,3
157235483,0,0,4
157275758,0,0,7
157338877,0,0,1
157341587,0,0,10
157391838,0,1,4
157469247,0,0,4
157530604,0,0,0
157569705,0,0,1
157636450,0,0,44
157692363,0,0,1
157766388,0,0,1
157811997,0,0,5
157899431,0,0,3
158121917,0,0,1
158136791,0,1,11
158159336,0,0,0
158173228,0,0,2
158277459,0,0,2
158324196,0,0,2
158363887,0,0,1
158429732,0,0,1
158476996,0,0,3
158481258,0,0,4
158495272,0,0,3
158561350,0,0,1
158576100,0,0,1
158608850,0,0,8
158620881,0,0,1
158655503,0,0,3
158828239,0,0,0
158877899,0,0,0
158891314,0,0,1
158944454,0,0,1
158974308,0,0,5
159077305,0,0,10
159114904,0,0,8
159248043,0,0,0
159277759,0,0,2
159365538,0,0,2
159371621,0,0,15
159411437,0,0,6
159424645,0,0,1
159428605,0,0,12
159484357,0,0,4
159524722,0,0,1
159535257,0,0,1
159595237,0,0,1
159726428,0,0,3
159734412,0,0,0
159800136,0,0,35
159812802,0,0,1
159852613,0,0,2
159946174,0,0,4
159994178,0,0,5
160042745,0,0,2
160162882,0,0,1
160288335,0,0,7
160299889,0,0,4
160427210,0,0,4
160461131,0,0,2
160469883,0,0,0
160640171,0,0,0
160767652,0,0,4
160791508,0,0,2
160883669,0,0,5
160887309,0,0,3
160965612,0,0,4
161007736,0,0,0
161013852,0,2,10
161062314,0,0,2
161063960,0,0,0
161117453,0,0,1
161139120,0,0,3
161140815,0,0,0
161240367,0,1,3
161248480,0,0,4
161338471,0,0,4
161366228,0,0,11
161383225,0,0,1
161384593,0,0,6
161623464,0,0,7
161632739,0,0,3
161657866,0,0,1
161659407,0,0,6
161663718,0,0,0
161759944,0,0,4
161772384,0,0,5
161811523,0,0,3
161816812,0,1,19
161896440,0,0,8
161991221,0,0,10
162076421,0,0,3
162081645,0,1,4
162214363,0,1,9
162288536,0,0,15
162319568,0,0,3
162319690,0,0,0
162321309,0,0,0
162370266,0,0,3
162421622,0,0,9
162453723,0,0,6
162543176,0,0,1
162649407,0,0,1
162809784,0,0,2
163001223,0,0,2
163140792,0,0,2
163162333,0,0,7
163281091,0,0,5
163308692,0,0,2
163361275,0,0,0
163393202,0,0,0
163415496,0,1,2
163432200,0,0,12
163617342,0,0,4
163669475,0,0,5
163712958,0,0,14
163896673,0,0,2
163930591,0,0,11
163968268,0,0,2
163972488,0,0,5
164097534,0,0,4
164296368,0,0,2
164318687,0,0,9
164475918,0,0,4
164511211,0,0,11
164543231,0,0,0
164695293,0,0,0
164761364,0,0,4
164820245,0,0,8
165065938,0,0,1
165073598,0,0,2
165101762,0,0,14
165216496,0,0,12
165239864,0,0,2
165240612,0,0,0
165356998,0,0,1
165565786,0,0,0
165608075,0,0,2
165691348,0,0,4
165742641,0,0,0
165755355,0,0,16
165779930,0,1,7
165851788,0,0,3
165877735,0,0,1
166081897,0,0,2
166084307,0,0,1
166125977,0,0,1
166224568,0,0,4
166228529,0,0,3
166374827,0,0,4
166385573,0,0,1
166604341,0,0,3
166639984,0,0,2
166669789,0,0,23
166753156,0,0,6
166863117,0,0,34
166880158,0,0,9
166927601,0,0,7
167013261,0,0,6
167017825,0,0,3
167106826,0,0,1
167118460,0,0,7
167153680,0,0,1
167167647,0,0,15
167194020,0,0,6
167202599,0,0,4
167277296,0,0,3
167302978,0,0,2
167333229,0,0,1
167360036,0,0,1
167417654,0,0,0
167785065,0,0,4
167815968,0,0,10
167901416,0,0,8
167985276,0,0,3
168031436,0,0,5
168053527,0,0,4
168082750,0,0,0
168094655,0,0,2
168152540,0,0,0
168163793,0,0,26
168244631,0,0,9
168324795,0,0,10
168349102,0,0,1
168375605,0,0,1
168539881,0,0,6
168641975,0,0,7
168726386,0,0,3
168771588,0,0,0
168881981,0,0,3
169006380,0,0,2
169054646,0,0,3
169254022,0,0,0
169653526,0,0,0
169684620,0,0,1
169771622,0,0,3
169808233,0,0,1
169929928,0,0,2
170068207,0,0,17
170095814,0,0,4
170172944,0,0,11
170198088,0,0,0
170201716,0,0,9
170215786,0,0,3
170377069,0,0,0
170460109,0,0,16
170474212,0,0,1
170485590,0,0,21
170491009,0,0,7
170570863,0,0,1
170591712,0,0,3
170711828,0,0,1
170911456,0,0,0
170947678,0,0,2
171015775,0,0,3
171067153,0,0,20
171160183,0,1,2
171266433,0,0,1
171315014,0,0,0
171383863,0,0,4
171418611,0,0,0
171512034,0,0,1
171580979,0,0,1
171611544,0,0,2
171691017,0,0,3
171847029,0,0,2
171965445,0,0,3
172111265,0,0,1
172145195,0,0,2
172163675,0,0,0
172203679,0,0,0
172381385,0,0,2
172434236,0,0,8
172470005,0,1,6
172518437,0,0,22
172666220,0,1,5
172771532,0,0,4
172795625,0,0,2
172842461,0,0,4
172854515,0,0,2
173102243,0,0,0
173249224,0,0,1
173344308,0,0,0
173382820,0,0,0
173434036,0,0,3
173453295,0,0,3
173649791,0,0,3
173846745,0,0,2
173859218,0,0,2
173909336,0,0,0
173940259,0,0,3
174002551,0,0,12
174137629,0,1,11
174204642,0,0,1
174226719,0,0,5
174287424,0,0,3
174341713,0,0,0
174386411,0,0,1
174459790,0,0,3
174507916,0,0,3
174585005,0,0,0
174633348,0,0,6
174674290,0,0,1
174698259,0,0,1
174709157,0,0,0
174762197,0,0,2
174838943,0,0,3
174896111,0,0,3
174907851,0,0,2
174923254,0,0,11
175001491,0,0,9
175026514,0,0,3
175033323,0,0,4
175150816,0,0,2
175263669,0,0,3
175345951,0,0,0
175447188,0,0,8
175918089,0,0,2
175941533,0,0,1
175948419,0,0,9
176033341,0,0,1
176223416,0,0,2
176225382,0,0,2
176261926,0,0,1
176284441,0,0,3
176318036,0,0,0
176354321,0,0,1
176448305,0,0,1
176449171,0,0,0
176539817,0,0,6
176590636,0,0,0
176810372,0,0,0
176929122,0,0,8
176967288,0,0,0
177050329,0,0,2
177213985,0,1,3
177444568,0,0,4
177519904,0,0,1
177591797,0,0,0
177625788,0,0,2
177827103,0,0,4
177976130,0,0,0
178003047,0,0,1
178038549,0,0,3
178233300,0,0,1
178396764,0,0,2
178414233,0,0,1
178465090,0,0,1
178574781,0,0,3
178605069,0,0,0
178698811,0,0,0
178789623,0,0,1
178964139,0,0,6
179001580,0,0,0
179077731,0,0,1
179347474,0,0,7
179390131,0,0,4
179394166,0,0,5
179404476,0,0,6
179481154,0,0,2
179733218,0,0,0
179936723,0,0,1
179938717,0,0,0
180206904,0,0,2
180236782,0,0,1
180283418,0,1,4
180501401,0,0,1
180612782,0,0,0
180648547,0,0,3
180743752,0,0,0
180753437,0,0,6
180801118,0,0,0
180901075,0,0,34
181002117,0,0,6
181010210,0,0,11
181070203,0,0,1
181118785,0,0,1
181158622,0,0,3
181291605,0,0,0
181385269,0,0,5
181453879,0,0,6
181564172,0,0,9
181593489,0,0,2
181597796,0,0,1
181608676,0,0,4
181638799,0,0,4
181666776,0,0,3
181808796,0,0,2
181819729,0,0,3
181850506,1,1,1
181894864,0,0,2
182220992,0,0,1
182229935,0,0,18
182295415,0,0,2
182326985,0,0,2
182399789,0,0,20
182422786,0,0,0
182426216,0,0,1
182491331,0,0,4
182499490,0,0,9
182557942,0,0,5
182593878,0,0,3
182604873,0,0,1
182726567,0,0,5
182771524,0,0,2
182835747,0,0,1
182851135,0,0,10
182883046,0,0,1
182961604,0,0,2
183048608,0,0,0
183068343,0,0,0
183089914,0,0,0
183103599,0,0,1
183241744,0,0,2
183294889,0,0,2
183306243,0,0,2
183315077,0,0,9
183337134,0,0,4
183382406,0,0,3
183450002,0,1,7
183490713,0,0,2
183574382,0,0,6
183838531,0,0,2
183983684,0,0,1
183998097,0,0,5
183999086,0,0,1
184215735,1,1,1
184314651,0,0,4
184519153,0,0,1
184554757,0,0,4
184584285,0,0,0
184592379,0,0,0
184594362,0,0,5
184694766,0,1,8
184885148,0,0,1
184987886,0,0,8
184987922,0,0,3
185079540,0,0,13
185130561,0,0,1
185258131,0,0,15
185259386,0,0,0
185268529,0,0,0
185272838,0,0,3
185390486,0,0,4
185494712,0,0,0
185680404,0,0,0
185743629,0,0,0
185825658,0,0,0
185914106,0,0,4
185959000,0,0,1
186022495,0,1,4
186040249,0,0,4
186069406,0,0,1
186099130,0,0,0
186167611,0,0,0
186194652,0,0,3
186305384,0,0,0
186310598,0,0,2
186323628,0,0,1
186344581,0,0,2
186483761,0,0,12
186517004,0,0,1
186642906,0,0,7
186673066,0,0,6
186932671,0,0,0
187283749,0,0,3
187462398,0,0,2
187463594,0,0,32
187484302,0,0,1
187520593,0,0,0
187545648,0,0,2
187692242,0,0,2
187731882,0,0,0
187999074,0,0,2
188056897,0,0,0
188167163,0,0,1
188233566,0,0,0
188250158,0,0,2
188266554,0,0,2
188386352,0,0,1
188394070,0,0,1
188509200,0,0,10
188615226,0,0,1
188681523,0,0,1
188910738,0,0,3
188949150,0,0,8
188988198,0,0,9
189086011,0,0,1
189123038,0,0,1
189129966,0,0,2
189177145,0,0,2
189191657,0,0,1
189272257,0,0,2
189304702,0,1,4
189398521,0,0,0
189424582,0,0,0
189441775,0,0,6
189734107,0,0,21
189795214,0,0,1
189813843,0,0,4
189818681,0,0,1
189858084,0,0,19
189866742,0,1,2
190016182,0,0,2
190022459,0,0,5
190060278,0,0,11
190070011,0,0,0
190191843,0,0,11
190305835,0,0,6
190502181,0,0,5
190650796,0,0,0
190675881,0,0,1
190708114,0,0,0
191101874,0,0,2
191126693,0,0,9
191365887,0,0,4
191477470,0,0,2
191576449,0,0,4
191637518,0,0,6
191677626,0,0,1
191731084,0,0,1
191747590,0,0,4
191975517,0,0,1
191979928,0,0,7
191988742,0,0,2
192105970,0,0,5
192170147,0,0,11
192503967,0,0,6
192526458,0,0,5
192538478,0,0,2
192742937,0,0,1
192772707,0,0,3
192861545,0,0,1
193087158,0,0,1
193103684,0,0,15
193129684,0,1,2
193156880,0,0,22
193196975,0,0,5
193304011,0,0,1
193486352,0,0,3
193987636,0,0,0
194111617,0,0,2
194191204,0,0,2
194207397,0,0,3
194305157,0,0,2
194432540,0,0,4
194491088,0,0,0
194544287,0,0,1
194641575,0,0,3
194670621,0,0,4
194820693,0,0,3
194854693,0,0,5
194872360,0,0,1
194885661,0,0,0
194893507,0,0,1
194970068,0,0,6
195065296,0,0,0
195072781,0,0,2
195105284,0,0,4
195171884,0,0,0
195414910,0,0,12
195584941,0,0,1
195607832,0,0,11
195694153,0,0,0
195780309,0,0,10
195800610,0,0,1
195943868,0,0,1
195962272,0,0,2
195968966,0,0,0
195974700,0,0,1
196066421,0,0,9
196156695,0,0,0
196188671,0,0,1
196223620,0,0,7
196403090,0,0,0
196498799,0,0,0
196558392,0,0,0
196595568,0,0,7
196609297,0,0,5
196862501,0,1,4
196931524,0,0,0
197190654,0,0,9
197237005,0,0,0
197279094,0,0,0
197288410,0,0,1
197302530,0,0,1
197328486,0,0,2
197363488,0,0,2
197364659,0,0,1
197406178,0,1,8
197413514,0,0,3
197458771,0,0,0
197501773,0,0,0
197571337,0,0,0
197579025,0,1,3
197620904,0,0,1
197652539,0,0,6
197724494,0,0,0
197732882,0,0,0
197904909,0,0,18
197918145,0,0,0
197949629,0,0,2
197966478,0,0,9
198081354,0,0,11
198105109,0,0,6
198156213,0,0,0
198249024,0,0,3
198346312,0,0,8
198398830,0,0,0
198561746,0,0,1
198573013,0,0,7
198605042,0,0,1
198722652,0,0,3
198735293,0,0,17
198782797,0,0,0
198804975,0,0,3
198850929,0,0,6
198901867,0,0,1
198914333,0,0,2
199051694,0,0,1
199298990,0,0,0
199500064,0,0,0
